Pulsating Sphere-symmetric model                            
**** Exterior Problem ****
Plane of Symmetry Perpendicular to X2 AXIS
Fluid Density=       1.2100000
Speed of Sound=     343.0000000
First Frequency=      54.5900993 Hz

  NODAL POINT COORDINATES:

     ELEMENT #  80   NODES=   56   67   66   66
     ELEMENT #  81   NODES=   55   66   65   65
     ELEMENT #  82   NODES=   55   40   56   66
     ELEMENT #  83   NODES=   41   42   56   56
     ELEMENT #  84   NODES=   42   43   57   57
     ELEMENT #  85   NODES=   57   69   68   68
     ELEMENT #  86   NODES=   56   68   67   67
     ELEMENT #  87   NODES=   56   42   57   68
     ELEMENT #  88   NODES=   43   44   57   57
     ELEMENT #  89   NODES=   44   45   58   58
     ELEMENT #  90   NODES=   58   71   70   70
     ELEMENT #  91   NODES=   57   70   69   69
     ELEMENT #  92   NODES=   57   44   58   70
     ELEMENT #  93   NODES=   45   46   58   58
     ELEMENT #  94   NODES=   46   47   59   59
     ELEMENT #  95   NODES=   59   73   72   72
     ELEMENT #  96   NODES=   58   72   71   71
     ELEMENT #  97   NODES=   58   46   59   72
     ELEMENT #  98   NODES=   47   48   59   59
     ELEMENT #  99   NODES=   48   49   60   60
     ELEMENT # 100   NODES=   60   75   74   74
     ELEMENT # 101   NODES=   59   74   73   73
     ELEMENT # 102   NODES=   59   48   60   74
     ELEMENT # 103   NODES=   49   50   60   60
     ELEMENT # 104   NODES=   50   51   61   61
     ELEMENT # 105   NODES=   61   77   76   76
     ELEMENT # 106   NODES=   60   76   75   75
     ELEMENT # 107   NODES=   60   50   61   76
     ELEMENT # 108   NODES=   51   52   61   61
     ELEMENT # 109   NODES=   52   53   62   62
     ELEMENT # 110   NODES=   62   79   78   78
     ELEMENT # 111   NODES=   61   78   77   77
     ELEMENT # 112   NODES=   61   52   62   78
     ELEMENT # 113   NODES=   63   64   80   80
     ELEMENT # 114   NODES=   64   65   81   81
     ELEMENT # 115   NODES=   81   91   90   90
     ELEMENT # 116   NODES=   80   90   89   89
     ELEMENT # 117   NODES=   80   64   81   90
     ELEMENT # 118   NODES=   65   66   81   81
     ELEMENT # 119   NODES=   66   67   82   82
     ELEMENT # 120   NODES=   82   93   92   92
     ELEMENT # 121   NODES=   81   92   91   91
     ELEMENT # 122   NODES=   81   66   82   92
     ELEMENT # 123   NODES=   67   68   82   82
     ELEMENT # 124   NODES=   68   69   83   83
     ELEMENT # 125   NODES=   83   95   94   94
     ELEMENT # 126   NODES=   82   94   93   93
     ELEMENT # 127   NODES=   82   68   83   94
     ELEMENT # 128   NODES=   69   70   83   83
     ELEMENT # 129   NODES=   70   71   84   84
     ELEMENT # 130   NODES=   84   97   96   96
     ELEMENT # 131   NODES=   83   96   95   95
     ELEMENT # 132   NODES=   83   70   84   96
     ELEMENT # 133   NODES=   71   72   84   84
     ELEMENT # 134   NODES=   72   73   85   85
     ELEMENT # 135   NODES=   85   99   98   98
     ELEMENT # 136   NODES=   84   98   97   97
     ELEMENT # 137   NODES=   84   72   85   98
     ELEMENT # 138   NODES=   73   74   85   85
     ELEMENT # 139   NODES=   74   75   86   86
     ELEMENT # 140   NODES=   86  101  100  100
     ELEMENT # 141   NODES=   85  100   99   99
     ELEMENT # 142   NODES=   85   74   86  100
     ELEMENT # 143   NODES=   75   76   86   86
     ELEMENT # 144   NODES=   76   77   87   87
     ELEMENT # 145   NODES=   87  103  102  102
     ELEMENT # 146   NODES=   86  102  101  101
     ELEMENT # 147   NODES=   86   76   87  102
     ELEMENT # 148   NODES=   77   78   87   87
     ELEMENT # 149   NODES=   78   79   88   88
     ELEMENT # 150   NODES=   88  105  104  104
     ELEMENT # 151   NODES=   87  104  103  103
     ELEMENT # 152   NODES=   87   78   88  104
     ELEMENT # 153   NODES=   89   90  106  106
     ELEMENT # 154   NODES=   90   91  107  107
     ELEMENT # 155   NODES=  107  117  116  116
     ELEMENT # 156   NODES=  106  116  115  115
     ELEMENT # 157   NODES=  106   90  107  116
     ELEMENT # 158   NODES=   91   92  107  107
     ELEMENT # 159   NODES=   92   93  108  108
     ELEMENT # 160   NODES=  108  119  118  118
     ELEMENT # 161   NODES=  107  118  117  117
     ELEMENT # 162   NODES=  107   92  108  118
     ELEMENT # 163   NODES=   93   94  108  108
     ELEMENT # 164   NODES=   94   95  109  109
     ELEMENT # 165   NODES=  109  121  120  120
     ELEMENT # 166   NODES=  108  120  119  119
     ELEMENT # 167   NODES=  108   94  109  120
     ELEMENT # 168   NODES=   95   96  109  109
     ELEMENT # 169   NODES=   96   97  110  110
     ELEMENT # 170   NODES=  110  123  122  122
     ELEMENT # 171   NODES=  109  122  121  121
     ELEMENT # 172   NODES=  109   96  110  122
     ELEMENT # 173   NODES=   97   98  110  110
     ELEMENT # 174   NODES=   98   99  111  111
     ELEMENT # 175   NODES=  111  125  124  124
     ELEMENT # 176   NODES=  110  124  123  123
     ELEMENT # 177   NODES=  110   98  111  124
     ELEMENT # 178   NODES=   99  100  111  111
     ELEMENT # 179   NODES=  100  101  112  112
     ELEMENT # 180   NODES=  112  127  126  126
     ELEMENT # 181   NODES=  111  126  125  125
     ELEMENT # 182   NODES=  111  100  112  126
     ELEMENT # 183   NODES=  101  102  112  112
     ELEMENT # 184   NODES=  102  103  113  113
     ELEMENT # 185   NODES=  113  129  128  128
     ELEMENT # 186   NODES=  112  128  127  127
     ELEMENT # 187   NODES=  112  102  113  128
     ELEMENT # 188   NODES=  103  104  113  113
     ELEMENT # 189   NODES=  104  105  114  114
     ELEMENT # 190   NODES=  114  131  130  130
     ELEMENT # 191   NODES=  113  130  129  129
     ELEMENT # 192   NODES=  113  104  114  130
     ELEMENT # 193   NODES=  115  116  132  132
     ELEMENT # 194   NODES=  116  117  133  133
